,nflId,height,weight,birthDate,collegeName,position,displayName
1206,2558097,74,239,1994-04-27,Georgia Southern,ILB,Ukeme Eligwe
1207,2552427,74,192,1992-07-02,Michigan State,CB,Tony Lippett
1208,2560950,73,248,1997-09-12,Toledo,OLB,Ola Adeniyi
1209,2560956,74,215,1996-08-07,Penn State,DB,Marcus Allen
1210,2559013,69,186,1995-01-25,Florida State,WR,Bobo Wilson
1211,2559066,75,208,1993-02-24,Alabama,WR,Gehrig Dieter
1212,89758,74,297,1987-01-06,Memphis,DT,Clinton McDonald
1213,2556440,70,195,1993-08-15,Arkansas State,RB,J.D. McKissic
1214,2561644,75,205,1996-11-07,Virginia Tech,CB,Adonis Alexander
1215,79858,74,232,1986-11-11,USC,QB,Mark Sanchez
1216,2540163,74,315,1989-12-28,LSU,NT,Bennie Logan
1217,2552326,75,320,1991-12-14,Maryland,DT,Darius Kilgo
1218,2556368,76,314,1994-05-08,Penn State,NT,Austin Johnson
1219,2561042,75,251,1995-01-27,North Dakota State,LB,Nick DeLuca
1220,2543717,75,252,1993-01-17,Georgia Tech,OLB,Jeremiah Attaochu
1221,2553900,77,247,1992-05-26,James Madison,TE,Daniel Brown
1222,2533433,76,352,1989-11-16,"Regina, Can.",DT,Akiem Hicks
1223,2555335,75,296,1993-10-22,Florida,DE,Jonathan Bullard
1224,2560821,75,313,1996-09-14,Delaware,DT,Bilal Nichols
1225,2555545,71,186,1993-12-28,Mississippi State,S,Will Redmond
1226,2560935,71,224,1995-04-15,Louisiana State,RB,Darrel Williams
1227,2532797,71,220,1990-01-26,Mississippi,RB,Brandon Bolden
1228,2561316,70,185,1996-02-02,Utah State,CB,Jalen Davis
1229,264,75,219,1986-05-15,San Diego,QB,Josh Johnson
1230,2560786,74,219,1995-03-17,Richmond,QB,Kyle Lauletta
1231,2560762,74,240,1996-11-15,Texas,LB,Malik Jefferson
1232,2558284,73,245,1994-03-09,Utah,LB,Pita Taumoepenu
1233,2561279,75,210,1995-12-30,Arkansas-Monticello,WR,Jalen Tolliver
1234,2561283,74,214,1996-06-09,Washington,LB,Zeke Turner
1235,2495229,74,249,1988-01-02,LSU,MLB,Kelvin Sheppard
1236,2552408,78,255,1992-09-13,Georgia Tech,TE,Darren Waller
1237,496723,72,212,1988-12-29,Tennessee,SS,Eric Berry
1238,2550268,70,205,1991-06-02,Abilene Christian,RB,Charcandrick West
1239,2550242,76,332,1991-05-09,Colorado State-Pueblo,DT,Mike Pennel
1240,2560743,74,249,1995-09-27,Auburn,LB,Jeff Holland
1241,2556371,72,200,1992-09-09,Texas A&M,CB,Brandon Williams
1242,2539275,79,225,1989-12-12,North Carolina State,QB,Mike Glennon
1243,2551359,75,250,1991-05-25,Southern Connecticut State,TE,Jerome Cunningham
1244,2559880,70,219,1994-04-18,Texas A&M,RB,Keith Ford
1245,2561107,73,222,1993-12-23,Louisiana State,LB,Corey Thompson
1246,2543503,78,259,1990-12-22,Stanford,DE,Trent Murphy
1247,2555218,72,239,1993-10-26,Northwestern,FB,Danny Vitale
1248,2558858,71,195,1994-06-25,Auburn,CB,Joshua Holsey
1249,2561329,78,265,1995-03-26,Pittsburgh,TE,Matt Flanagan
1250,2541135,74,203,1989-06-06,Texas Tech,FS,Cody Davis
1251,2495485,76,257,1990-05-18,North Carolina,DE,Robert Quinn
1252,2550365,72,200,1992-06-23,Vanderbilt,S,Kenny Ladler
1253,2553737,70,187,1992-12-23,Louisville,WR,Eli Rogers
1254,2559163,73,199,1995-11-11,USC,RB,Justin Davis
1255,2560777,70,205,1996-10-04,Tennessee,RB,John Kelly
1256,2553442,74,233,1991-09-30,Oregon State,OLB,D.J. Alexander
1257,2559141,75,229,1994-10-31,Illinois State,MLB,B.J. Bello
1258,2505010,79,295,1980-01-18,North Carolina,DE,Julius Peppers
1259,2539296,75,315,1989-02-02,Purdue,DT,Kawann Short
1260,2507837,73,310,1986-11-18,Mississippi State,NT,Kyle Love
1261,2559037,72,227,1994-12-15,Oklahoma,ILB,Ahmad Thomas
1262,2552317,72,232,1991-05-25,Penn State,MLB,Mike Hull
1263,2561177,75,211,1996-03-08,Houston,QB,Kyle Allen
1264,496796,74,254,1988-08-13,Texas Christian,DE,Jerry Hughes
1265,2557994,73,236,1996-04-24,Texas,RB,D'Onta Foreman
1266,2555427,78,227,1993-10-07,Indiana,QB,Nate Sudfeld
1267,2555486,77,245,1993-07-30,South Carolina State,TE,Temarrick Hemingway
1268,2560779,77,240,1996-05-03,Louisiana State,DE,Arden Key
1269,2561403,72,205,1995-08-08,Fresno State,WR,Da'Mari Scott
1270,2506931,73,303,1983-06-10,Louisiana State,DT,Kyle Williams
1271,2505801,76,258,1981-08-17,Texas A&M,LS,Don Muhlbach
1272,2506677,70,201,1984-08-10,Central Florida,K,Matt Prater
1273,2541311,73,211,1990-02-27,Appalachian State,P,Sam Martin
1274,2560783,75,205,1996-01-28,Oklahoma State,WR,Chris Lacy
1275,2560787,77,227,1995-12-11,Iowa State,WR,Allen Lazard
1276,2561585,70,195,1994-08-08,Utah State,DB,Dallin Leavitt
1277,252,75,222,1985-07-02,Michigan,QB,Chad Henne
1278,2558819,74,188,1994-12-04,Mississippi,CB,Derrick Jones
1279,2552397,76,252,1991-10-01,Miami,TE,Clive Walford
1280,2557850,67,208,1992-11-24,Coastal Carolina,RB,De'Angelo Henderson Sr.
1281,2556530,71,190,1993-08-30,Memphis,WR,Mose Frazier
1282,2535890,73,210,1989-02-01,Appalachian State,RB,Travaris Cadet
1283,2560875,72,240,1997-04-20,North Carolina,LB,Andre Smith
1284,2549982,76,230,1991-07-01,Southern Methodist,QB,Garrett Gilbert
1285,2556273,72,230,1993-12-01,Eastern Michigan,RB,Darius Jackson
1286,2556672,76,218,1992-09-29,Toledo,WR,Alonzo Russell
1287,2550647,74,253,1989-08-17,Boston College,OLB,Kasim Edebali
1288,2552379,72,211,1991-12-06,Michigan State,RB,Jeremy Langford
1289,496816,76,300,1988-02-25,Oklahoma,DT,Gerald McCoy
1290,496843,77,275,1989-01-01,South Florida,OLB,Jason Pierre-Paul
1291,2532825,75,279,1988-06-30,Marshall,DE,Vinny Curry
1292,2560909,76,347,1995-02-05,Washington,DT,Vita Vea
1293,2560716,74,237,1996-10-13,Western Michigan,TE,Donnie Ernsberger
1294,2561359,72,180,1995-03-19,Texas Southern,WR,Darvin Kidsy
1295,2561394,71,205,1996-08-29,South Alabama,DB,Jeremy Reaves
1296,2541903,73,220,1990-04-18,Oklahoma,P,Tress Way
1297,2543725,75,258,1992-03-31,Louisville,LB,Marcus Smith
1298,2553798,74,235,1991-09-17,Vanderbilt,LS,Andrew East
1299,2556814,74,200,1994-05-17,Duke,WR,Max McCaffrey
1300,2552576,78,231,1992-04-25,Oregon State,QB,Sean Mannion
1301,2561469,69,187,1993-03-15,Alabama-Birmingham,CB,Darious Williams
1302,2558095,74,196,1995-10-12,LSU,WR,Malachi Dupre
